"I don't think I've heard that one, did he have fish and chips with Pele when he was at new York Cosmos?","Mon Jan 04, 2016 2:10 pm",36,7432,World Football,Law to be awarded in NY Honours list
 w_Jennings,"Mon Jun 01, 2015 12:31 pm",31,7881,World Football,10 FIFA Executives arrested on Corruption charges
 just finished reading a book by Pele and think it's the perfect time to read Andrew Jennings - Foul again.,"Sat May 30, 2015 8:47 am",31,7881,World Football,10 FIFA Executives arrested on Corruption charges
"Phew, I thought you werent going to post here any more! :wink: Ha!Ha!As you probably know I don't post a lot now due to too many knob jockeys who have to go under various usernames to get there point across.. Most know who I am on here and I don't need an alias to cover for me. Just back on the","Sat Dec 20, 2014 8:06 pm",2,1536,World Football,Ginger Pele Retires
"Phew, I thought you werent going to post here any more!","Sat Dec 20, 2014 2:34 pm",2,1536,World Football,Ginger Pele Retires
A truly sad day in football utoplay=on,"Fri Dec 19, 2014 10:04 pm",2,1536,World Football,Ginger Pele Retires
"not the top down. Also can we stop using this term ""elite"" in reference to these squads and everything associated with them. Puskas, Di Stefano, Pele, Maldini, Socrates, Cruyff, Zidane, Maradona and Messi were elite juniors. Herbert Chapman, Vincente Feola, Helena Herrara, Cesar Menotti and Rinus","Fri Nov 21, 2014 12:49 pm",29,6920,Womens Football,New PowerHouse Team To Dominate Women's Football in 2015
"punching the air, doing spin kicks, making sound effects while doing it all in his imaginary world. 25 years ago I went to Myer's I bought the Pele albums and got first in line & was interviewed by the late Allan Crisp and had photos and my albums signed by Pele. I was absolutely wrapped I","Sat Sep 13, 2014 11:38 pm",5,4757,Coaching Football,Let kids practise losing!!!!!!!!!!!!!!!
"is famous. 23 chances and he only scored 4, pretty poor really. Messing proved in this tournament he's not fit to lace the boots of the likes of Pele, Eusebio, Beckenbauer.","Wed Jul 16, 2014 1:22 am",16,4121,World Football,World Cup awards
Still a long way to go to match Pele.,"Wed Jul 02, 2014 5:46 pm",41,7973,World Football,Winner of the WC
"has Timmy now scored at 3 consecutive world cups??? if so, that would surely put him in elite company happy to answer my own question.he joins: Pele (4 WC Final tournaments) Uwe Seeler (4 WC Final tournaments) Bagio Klinsman Matthaus (also played in 5 WC Finals) Wish I could see him in a Millwall","Sun Jun 15, 2014 4:43 pm",62,8545,World Football,Chile v Socceroos
happy to answer my own question.he joins:Pele (4 WC Final tournaments)Uwe Seeler (4 WC Final tournaments)BagioKlinsmanMatthaus (also played in 5 WC Finals),"Sun Jun 15, 2014 4:39 pm",62,8545,World Football,Chile v Socceroos
But I've always loved Brazil's style and I'd like to see that rewarded again. Or Messi to win it for the Argies and prove that he is up there with Pele and Maradona. I would say the same thing is possible for Ronaldo but he doesn't have the team around him to go all the way IMO. But I think it,"Tue Mar 25, 2014 11:07 am",29,5181,World Football,Who will win the World Cup?
"a professional contract in the United States, after he was selected by D.C. United in the 2004 MLS SuperDraft. He was hailed by football legend Pele and hit the headlines after signings a mega-deal with kit manufacturer Nike. The Ghana born star has played for a host of top clubs including Benfica","Wed Feb 05, 2014 1:33 pm",0,521,World Football,American star Freddy Adu is training with Blackpool.
"Zidane / Rijkaard / C.Ronaldo FWD: Messi / Ronaldo / Guillit COACH: Rinus Michels (the Father of the football most teams try to play now) Yep, no Pele/Maradona/Cruyff/Best etc pretty sure the team would do ok though Notable mentions to Van Basten / Nilton Santos / Baresi","Fri Oct 25, 2013 10:32 pm",1,653,World Football,Give it a go...
@ Ginger Pele Sorry I wasnt 100% sure wether you guys had been involved since inception. It would of been good to see your boys in U12s play against us this year and see the difference between SSF side to an E&D side. Exiciting,"Sat Sep 07, 2013 8:13 am",13,3080,Junior Football,S.A.P.
He can't even sort his own socks out!,"Sat Aug 24, 2013 9:16 am",575,174629,Junior Football,New Junior Structure 2014
Time for Ginger Pele to sort a few out,"Sat Aug 24, 2013 7:42 am",575,174629,Junior Football,New Junior Structure 2014
"group games in South Africa that disappointed so many throughout the World, including the game's glitterati like Beckenbauer, Charlton, Pele & Albertini; * where fearful coaches imposed an attitude of not losing more important than winning; * one of the lowest scoring World Cups ever","Tue Aug 13, 2013 10:44 am",58,9201,World Football,Can changes improve the group stages of the World Cup?
GIAE might have a new contender for worst ever Millwall player. This guy makes Carl Veart look like Pele.,"Mon Aug 05, 2013 4:05 pm",47,8202,World Football,another aussie to Millwall
"Wouldnt be surprised to see the White Pele dressed in all white at Real. Reports in the UK are that Arsenal have, or will, up their bid for Suarez to £40m but, whilst Liverpool might be tempted, I can't see that Luis would want to go to another","Fri Jul 19, 2013 10:07 am",333,37848,World Football,EPL 13/14 Transfers
Wouldnt be surprised to see the White Pele dressed in all white at Real.,"Fri Jul 19, 2013 9:00 am",333,37848,World Football,EPL 13/14 Transfers
"I was reading an article stating that its United who are trying to push him out to cash in.Either way he's been below par, like I said his best season was in 2010. Cash in on him but sell him abroad, and being in lewandowski","Wed May 15, 2013 10:27 am",53,7557,World Football,Wayne Rooney hands in transfer request
"Poor White Pele, he's been thrown under the bus by all and sundry.","Wed May 15, 2013 9:34 am",53,7557,World Football,Wayne Rooney hands in transfer request
"GREATEST PLAYER TO EVER PLAY THE GAME I appreciate the whole ""no World Cup"" argument, but let's be honest, if that is all the ammunition to keep Pele and Maradona ahead of him then there really is no argument. He has achieved more on the club scene than they have, and at a time when the game","Sun Apr 14, 2013 3:08 pm",18,2212,World Football,Messi
,"Thu Mar 28, 2013 12:40 am",95,15658,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",Socceroos v oman
In that case Millwall's best player ever was Pele. I'm not limiting it to players who have actually played for Millwall.,"Wed Mar 27, 2013 1:29 pm",95,15658,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",Socceroos v oman
"authorities that it is too severe a sanction. That's why the Task Force ""Football 2014"" with eminent ex-players like Bobby Charlton, Beckenbauer, Pele & others tried to take it up with the conservative Laws-of-the-Game Board, I.F.A.B. And don't forget when a diver sneakily gets away with causing","Sun Feb 17, 2013 4:12 pm",63,6508,World Football,PATHETIC AGM agenda of the Laws-of-the-Game Board
"could say that about so many people though. maradona was a junkie, best was a piss head, as was greaves, adams, robson, mersonWould we still be saying pele was the best player ever had best and maradona not been into their addictions?","Mon Feb 11, 2013 8:40 pm",8,1434,World Football,Gascoigne in intensive care
"won this season, it's not like Messi scored 73 goals n Ronaldo only scored 25 n won the league. He scored 60 goals It's like FIFA announcing pele n Maradona the players of the century! We all know its Maradona but peles good boy image gets him in there[/quote] There is no criteria. Captains","Fri Jan 11, 2013 10:43 am",21,3692,World Football,Poor old Ronaldo
your opinion if we all had the same opinion the world would be a boring place pele>maradona,"Thu Jan 10, 2013 11:44 pm",21,3692,World Football,Poor old Ronaldo
Maradona> Pele hands down .,"Thu Jan 10, 2013 10:46 pm",21,3692,World Football,Poor old Ronaldo
and sorry le king dis agree with your pele comment,"Thu Jan 10, 2013 9:11 pm",21,3692,World Football,Poor old Ronaldo
"won this season, it's not like Messi scored 73 goals n Ronaldo only scored 25 n won the league. He scored 60 goals It's like FIFA announcing pele n Maradona the players of the century! We all know its Maradona but peles good boy image gets him in there","Thu Jan 10, 2013 7:10 pm",21,3692,World Football,Poor old Ronaldo
"had dribble the ball past the Keeper in under 20 seconds ? ( instead of a penalty shootout )Obviously wasnt very popular. That was in the MLS when Pele, George Best were all playing. Think it was a rip off of the NHL.","Wed Jan 02, 2013 12:54 pm",17,3815,Amateur League,The penalty shootout dilemma
":lol: I'd currently have Messi at 6, maradona's at 3.[/quote] Out of interest, what is your top 5?[/quote] Have my top 10 and double your interest! pele YES eusebio TOP 10 maradona GOOD BUT A CHEAT cruyff LEGEND best LEGEND messi MUST BE 2ND gazza NO NO NO puskas TOP10 yashin NOBANKS beckenbauer","Thu Dec 20, 2012 12:11 am",64,9274,World Football,Messi scores 91 goals in a calendar year
"on talent. :lol: I'd currently have Messi at 6, maradona's at 3. Out of interest, what is your top 5? Have my top 10 and double your interest! pele eusebio maradona cruyff best messi gazza puskas yashin beckenbauer Please note this top 10 can change as often as it's likes as it's my list and","Wed Dec 19, 2012 1:33 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"who scored 13 goals in a single World Cup Finals Tournament ever mentioned? Who was voted as sportsperson of the 20th century? I'll tell you - Pele. He beat Maradona, Muhammed Ali, Babe Ruth, Jack Nicklaus, Michael Jordan, Martina Navratilova, Rod Laver amongst every other legendary sportsperson","Wed Dec 12, 2012 10:22 am",64,9274,World Football,Messi scores 91 goals in a calendar year
"One, answeredTwo, Pele?","Tue Dec 11, 2012 8:10 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
How old was Pele when he first played for Brazil in the world cup?,"Tue Dec 04, 2012 4:48 pm",153,18975,World Football,Man Utd
"with u as my teacher, I learnt from the best.","Thu Nov 15, 2012 4:02 pm",38,4690,World Football,Messi beats Pele's goals record
Managed to drill yourselfagain.You're good at this.,"Thu Nov 15, 2012 2:34 pm",38,4690,World Football,Messi beats Pele's goals record
"Magna Greco.. :wink: and u call uself smart??? :lol: Greeks didnt make magna'sthe japs did! :wink: Deflect deflect deflect. Page 2 on the ""Diary of a numpty - how to post like peanut on footballnews by DAM"". ohhhh whats wrong, U didnt get the response u were hoping for.thats it, throw u","Thu Nov 15, 2012 2:33 pm",38,4690,World Football,Messi beats Pele's goals record
"Most people on this forum wouldnt have ever seen Pele play, so I laugh at YOU. Let me know when Messi can lift a few World Cups aloft. whilst u may be correct, Pele played in an era where football players were amateurs and trained 1-2 a week also,","Thu Nov 15, 2012 2:31 pm",38,4690,World Football,Messi beats Pele's goals record
"Just point out for arguments sakemodern technology has allowed players to analyse styles more, the tackling has toned down somewhat (although Messi handles rough treatment fairly well ) the boots are lighter, balls more uniform and lighter ( and curve - swerve more), pitches arguably flatter and","Thu Nov 15, 2012 12:21 pm",38,4690,World Football,Messi beats Pele's goals record
"Deflect deflect deflect.Page 2 on the ""Diary of a numpty - how to post like peanut on footballnews by DAM"".","Wed Nov 14, 2012 3:15 pm",38,4690,World Football,Messi beats Pele's goals record
the goals didn't help him beat celtic,"Wed Nov 14, 2012 3:00 pm",38,4690,World Football,Messi beats Pele's goals record
and u call uself smart??? Greeks didnt make magna'sthe japs did!,"Wed Nov 14, 2012 2:56 pm",38,4690,World Football,Messi beats Pele's goals record
"on another note, Messi has Italian paternal heritage originating from the Italian city of Ancona, from which his ancestor, Angelo Messi, emigrated to Argentina in 1883! 8) on another note, people from Napoli have Greek heritage :lol: :wink: pffft, only a handful..but carry on! :roll: Magna Greco","Wed Nov 14, 2012 2:54 pm",38,4690,World Football,Messi beats Pele's goals record
.and yet the Italians Perfected it!,"Wed Nov 14, 2012 2:05 pm",38,4690,World Football,Messi beats Pele's goals record
Well Greeks did give birth to Napoli.,"Wed Nov 14, 2012 1:59 pm",38,4690,World Football,Messi beats Pele's goals record
"pffft, only a handful..but carry on!","Wed Nov 14, 2012 1:56 pm",38,4690,World Football,Messi beats Pele's goals record
"on another note, people from Napoli have Greek heritage","Wed Nov 14, 2012 1:54 pm",38,4690,World Football,Messi beats Pele's goals record
"Obviously there are few people on this forum who have ever seen Pele' play in the flesh. I have, on a number of occasions, and believe me he was the greatest player of his generation. His movement off the ball was amazing, he would run the opposition's","Wed Nov 14, 2012 1:04 pm",38,4690,World Football,Messi beats Pele's goals record
"doesnt mean I dont have an opinion! and yes, todays footballer has alot more pressure on them to perform or lose out on a lucrative contract. Pele played gaint amateurs and footballers who had other day jobs! U do realise that Messi came from a poor family back inMessi was born in Rosario,","Wed Nov 14, 2012 1:00 pm",38,4690,World Football,Messi beats Pele's goals record
"Obviously there are few people on this forum who have ever seen Pele' play in the flesh. I have, on a number of occasions, and believe me he was the greatest player of his generation. His movement off the ball was amazing, he would run the opposition's midfield","Wed Nov 14, 2012 11:51 am",38,4690,World Football,Messi beats Pele's goals record
That one went straight through to the keeper,"Wed Nov 14, 2012 9:34 am",38,4690,World Football,Messi beats Pele's goals record
"No but lifting 3 world cups doesn't make pele better than messi, poor example, World Cups are won by teams or dirty cheating fat drug taking argentines, I'm not actually arguing either way just hate the 'I won a world cup' reason. The World Cup","Wed Nov 14, 2012 8:19 am",38,4690,World Football,Messi beats Pele's goals record
[Talking to friends of mine fathers and a guy who played against him for Chile they have all said that Pele was never the best player in any of Brazil's WC sides that he was a part off. He was a valued and productive member but never the best and most influential player.quote],"Tue Nov 13, 2012 6:12 pm",38,4690,World Football,Messi beats Pele's goals record
[quote][Talking to friends of mine fathers and a guy who played against him for Chile they have all said that Pele was never the best player in any of Brazil's WC sides that he was a part off. He was a valued and productive member but never the best and most influential player.quote],"Tue Nov 13, 2012 5:30 pm",38,4690,World Football,Messi beats Pele's goals record
"No but lifting 3 world cups doesn't make pele better than messi, poor example, World Cups are won by teams or dirty cheating fat drug taking argentines, I'm not actually arguing either way just hate the 'I won a world cup' reason.","Tue Nov 13, 2012 5:16 pm",38,4690,World Football,Messi beats Pele's goals record
"Most people on this forum wouldnt have ever seen Pele play, so I laugh at YOU. Let me know when Messi can lift a few World Cups aloft. What does lifting world cups have to do with it, if Messi was from a rubbish country like Scotland would he be","Tue Nov 13, 2012 3:27 pm",38,4690,World Football,Messi beats Pele's goals record
"Most people on this forum wouldnt have ever seen Pele play, so I laugh at YOU. Let me know when Messi can lift a few World Cups aloft. Talking to friends of mine fathers and a guy who played against him for Chile they have all said that Pele was","Tue Nov 13, 2012 10:25 am",38,4690,World Football,Messi beats Pele's goals record
Maradona was a cheat.,"Tue Nov 13, 2012 9:51 am",38,4690,World Football,Messi beats Pele's goals record
"Most people on this forum wouldnt have ever seen Pele play, so I laugh at YOU. Let me know when Messi can lift a few World Cups aloft.","Tue Nov 13, 2012 9:15 am",38,4690,World Football,Messi beats Pele's goals record
Try tell him that.,"Tue Nov 13, 2012 7:16 am",38,4690,World Football,Messi beats Pele's goals record
Pele scored the majority of his goals touring the world playing crap teams with Santos.,"Mon Nov 12, 2012 11:49 pm",38,4690,World Football,Messi beats Pele's goals record
And he can get erectionsPele,"Mon Nov 12, 2012 5:20 pm",38,4690,World Football,Messi beats Pele's goals record
"a sport that footballers around the world – especially in South America – thrive on in their formative years. In Brazil, for example, the likes of Pele, Zico, Pato, Ronaldo, Kaka and Ronaldinho hail the role of futsal in their rise to the top. Simon Keith, who captained Rogic in the Futsalroos","Mon Nov 12, 2012 4:33 pm",5,4190,Other Football Topics - Futsal + 7-a-Side + Referees + Rules of the Game,Proof futsal can help outdoor. One for the futsal haters
Pele will still say he was better,"Mon Nov 12, 2012 3:49 pm",38,4690,World Football,Messi beats Pele's goals record
"Barcelona star Lionel Messi beats Pele's goals record Lionel Messi celebrates after scoring during the Spanish league football match Mallorca vs FC Barcelona at the Iberostar stadium in Palma de Mallorca on November 11, 2012. AFP PHOTO / JAIME","Mon Nov 12, 2012 10:10 am",38,4690,World Football,Messi beats Pele's goals record
what millwall,"Thu Aug 02, 2012 9:20 pm",98,11254,World Football,Difference between Man Utd and the Others
"No it was Johan, he was good mates with Mark Spitz who set up the Millwall swimming academy that trained Phelps. Magnusson was kicked out because he kept choking!","Thu Aug 02, 2012 8:16 am",98,11254,World Football,Difference between Man Utd and the Others
"That would be the sh*t Cruyff though, and the women in SE London made Pele impotent","Thu Aug 02, 2012 8:07 am",98,11254,World Football,Difference between Man Utd and the Others
In that case Millwall's youth team producedpelemaradonaeusebiocruyffpuskasbeckenbauerteddy sheringhamand tim cahill,"Thu Aug 02, 2012 7:25 am",98,11254,World Football,Difference between Man Utd and the Others
"in my team if they treated a ref like thatI would deal with it myself there and then to remind them of what we are here for. Your right Ginger Pele, I guess this is the behaviour they expect and consider accepteable. It could be that they did say something. I suppose they don't want to say","Sun Jul 29, 2012 7:34 pm",48,9379,Junior Football,Junior referees
"& a good english footballer, from a life long Spurs supporter. Ronaldo a legendget a grip ! Exceptional player when it all goes HIS way ! Pele, eusebio, Schmeichel, Beckenbauer YESRonaldoNO","Sat Jul 21, 2012 8:53 pm",21,2732,World Football,The King is gone but not forgotten!!
"Harry Redknapp to John Hartson ""You've got more previous than Jack the Ripper""While not a sledge, this great comment was made by the Partick Thistle manager when he was informed he had a player who was concussed and didn't know who he was ""tell him he's Pele and send him back out there""","Wed Jun 20, 2012 5:16 pm",55,9794,Amateur League,Sledging
"Players like maradonna,pele, etc were taught at a young age to play attacking football which is what the 4-3-3 is designed to encourageI for one am happy that my club has taken it on board..for those clubs, coaches, that want","Sat Apr 07, 2012 9:33 am",121,16663,Junior Football,1-4-3-3
"players like maradona, pele, messi, ronaldo etc did not become such good players by playing 4-3-3","Fri Apr 06, 2012 9:04 pm",121,16663,Junior Football,1-4-3-3
other than being sth american.,"Mon Mar 26, 2012 1:55 pm",19,3102,World Football,Maradona and Pele - at it again!
Suarez/maradona same,"Mon Mar 26, 2012 1:48 pm",19,3102,World Football,Maradona and Pele - at it again!
"no, he called him coloured - that's worse!","Mon Mar 26, 2012 1:46 pm",19,3102,World Football,Maradona and Pele - at it again!
did he????,"Mon Mar 26, 2012 1:36 pm",19,3102,World Football,Maradona and Pele - at it again!
but he called someone black - RACIST!!,"Mon Mar 26, 2012 1:12 pm",19,3102,World Football,Maradona and Pele - at it again!
"I have plenty, but Maradona aint a racist, so theres no need to comment on the article..","Mon Mar 26, 2012 12:14 pm",19,3102,World Football,Maradona and Pele - at it again!
What's wrong marado nothing to say about the racism of maradona,"Mon Mar 26, 2012 10:47 am",19,3102,World Football,Maradona and Pele - at it again!
great clip,"Mon Mar 26, 2012 10:10 am",19,3102,World Football,Maradona and Pele - at it again!
"when we talk about Messi and me is that there is a coloured man at FIFA who isn't happy that we are being discussed,"" he said in another barb at Pele He's a racist too? Hmmmm. .waits for the defence to distinguish calling someone ""black"" as opposed to ""coloured"". I got pulled up for","Sun Mar 25, 2012 6:52 am",19,3102,World Football,Maradona and Pele - at it again!
And he should pass the ball properly when playing with a 65 years old man… re=related,"Sat Mar 24, 2012 10:46 pm",19,3102,World Football,Maradona and Pele - at it again!
He is always atacking someone who succeeded with hard work and no drugs or cheating..Maradona and his tall poppy syndrome,"Sat Mar 24, 2012 10:12 pm",19,3102,World Football,Maradona and Pele - at it again!
"move to South Africa. they legitimately (the government) have three separate categories in which they racially profile their citizens: black, white, coloured. in saying that, the UK had about 50 the last time I was there. Close, there's also asian and then there's subsections as well. Honourary Whi","Fri Mar 23, 2012 9:37 pm",19,3102,World Football,Maradona and Pele - at it again!
"when we talk about Messi and me is that there is a coloured man at FIFA who isn't happy that we are being discussed,"" he said in another barb at Pele He's a racist too? Hmmmm. .waits for the defence to distinguish calling someone ""black"" as opposed to ""coloured"". move to South Africa.","Fri Mar 23, 2012 9:01 pm",19,3102,World Football,Maradona and Pele - at it again!
he's right he is like bono - they're both champagne.,"Fri Mar 23, 2012 6:30 pm",19,3102,World Football,Maradona and Pele - at it again!
"I've been banned for a lot less, as you very well know.","Fri Mar 23, 2012 4:53 pm",19,3102,World Football,Maradona and Pele - at it again!
Supporting racism.,"Fri Mar 23, 2012 3:55 pm",19,3102,World Football,Maradona and Pele - at it again!
"when we talk about Messi and me is that there is a coloured man at FIFA who isn't happy that we are being discussed,"" he said in another barb at Pele He's a racist too? Hmmmm. .waits for the defence to distinguish calling someone ""black"" as opposed to ""coloured"". I'm sure something","Fri Mar 23, 2012 3:01 pm",19,3102,World Football,Maradona and Pele - at it again!
"when we talk about Messi and me is that there is a coloured man at FIFA who isn't happy that we are being discussed,"" he said in another barb at Pele He's a racist too? Hmmmm. .waits for the defence to distinguish calling someone ""black"" as opposed to ""coloured"".","Fri Mar 23, 2012 1:25 pm",19,3102,World Football,Maradona and Pele - at it again!
He's a racist too?,"Fri Mar 23, 2012 1:09 pm",19,3102,World Football,Maradona and Pele - at it again!
"the World Cup is the highest level of world football and the hardest test of a player's ability to be judged the 'Best Player In The World'. Pele and Maradonna have proved themselves there - Messi is yet to achieve that goal. this! all he needs is a world cup winners medal, and he will surpass","Fri Mar 23, 2012 12:59 pm",8,1525,World Football,messi breaks record
"Diego Maradona has kept up his attack on Pele by mocking the Brazil legend's suggestion that he was the Beethoven of football. ""Beethoven! Never have I heard Beethoven on the pitch. The truth is they must have changed his medication,"" said Maradona.","Fri Mar 23, 2012 12:45 pm",19,3102,World Football,Maradona and Pele - at it again!
the World Cup is the highest level of world football and the hardest test of a player's ability to be judged the 'Best Player In The World'. Pele and Maradonna have proved themselves there - Messi is yet to achieve that goal.,"Fri Mar 23, 2012 11:53 am",8,1525,World Football,messi breaks record
"Despite my reticence to hail Messi the equal of Pele or Maradonna, I am beginning to warm to the idea that he could, in time, be even better than the two masters. After all, he is still only in his early twenties and still has time to win a couple","Wed Mar 21, 2012 1:02 pm",8,1525,World Football,messi breaks record
i think he meant that napoli lost to chelsea,"Thu Mar 15, 2012 5:18 pm",6,1148,World Football,Diego Mocks Pele...
"It's ok because he scored the hand of god, so he can take snort drugs and cheat all he wants - Marado logic","Thu Mar 15, 2012 4:57 pm",6,1148,World Football,Diego Mocks Pele...
I think Maradona is the last person who can criticise someone for taking pills!Hes a numpty,"Thu Mar 15, 2012 4:54 pm",6,1148,World Football,Diego Mocks Pele...
"think about it, youre probably the only human being on earth that genuinely cares about this ""feud""","Thu Mar 15, 2012 12:54 pm",6,1148,World Football,Diego Mocks Pele...
"yeah, just took a crap in the toilet.thanx for ur concern though","Thu Mar 15, 2012 12:39 pm",6,1148,World Football,Diego Mocks Pele...
i think youve got more pressing issues to deal with this morning!!!!!!!!!!!!,"Thu Mar 15, 2012 10:41 am",6,1148,World Football,Diego Mocks Pele...
"March 14, 2012 Email PrintBy ESPNsoccernet staff Diego Maradona has mocked Pele after the Brazil legend compared himself to Ludwig van Beethoven and Michelangelo. Diego Maradona has advised Pele to change his doctor Maradona and Pele have a long history of bickering","Thu Mar 15, 2012 10:18 am",6,1148,World Football,Diego Mocks Pele...
keane I don't think u will ever see a player with the desire to win a football match than him.. The next person will say maradona Then George best pele the list goes on I think it's ridiculous to pick any one player. In my opinion maradona wouldn't survive the pace and fitness of today's game where,"Fri Mar 09, 2012 8:13 pm",71,8304,World Football,Lionel Messi...
"that Messi also pootles along quite nicely in the odd Champions League final, El Clasico, etc. 6. “He’s incomplete, he’s no good with his head.” – Pele comes across as a bitter old sod at times, unable to accept his place in the history books as his legacy slowly but surely becomes ever-more redundant","Fri Mar 09, 2012 4:02 pm",71,8304,World Football,Lionel Messi...
"is too harsh. A penalty & a yellow card inside the box would have sufficed. That is why eminent people on the Task Force like Albertini, Charlton, Pele & Beckenbauer put up the proposal to Ye Olde I.F.A.B.'s AGM last Sat. 3/3/12 that it be a red card & free-kick outside the box for denying an obvious","Tue Mar 06, 2012 9:05 am",57,8004,World Football,Serie A round 26
"10 the forwards (although the 10 was often slightly withdrawn). Sorry, I meant the other way around, 2 was the right back but 5 was the left back, Pele made the #10 famous, he was an attacker but yes was slightly behind the main forward, #9 NOC is 100% correct on this one Carra.","Sat Mar 03, 2012 1:26 pm",66,10858,World Football,striker scoring rates for England
"on the position you played, 2 was a leftback. 3&4 were centrebacks, 5 rightback and so onthe number 10 was a striker along with the #9.. Pele created the status of the #10 as he was so creative, when Brazil were dominating world football in the 60's and 70's virtually every country playing","Fri Mar 02, 2012 9:39 am",66,10858,World Football,striker scoring rates for England
"the forwards (although the 10 was often slightly withdrawn). Sorry, I meant the other way around, 2 was the right back but 5 was the left back , Pele made the #10 famous, he was an attacker but yes was slightly behind the main forward, #9 Rubbish, you're getting old and senile. Jack Charlton","Thu Mar 01, 2012 11:17 pm",66,10858,World Football,striker scoring rates for England
