inb4 I'M TELLING ON UUUU,"Fri Apr 23, 2010 3:20 am",135,13471,World Football,Messi
you started it.,"Thu Apr 22, 2010 10:40 pm",135,13471,World Football,Messi
if you're not going to respond with quality then neither am I,"Thu Apr 22, 2010 9:30 pm",135,13471,World Football,Messi
"course, there's Mancini, the man who gave Super his break! Honestly he can leave, his attitude will always stop him from becoming great. Look at Messi & how humble he is, look at Santon & how he conducts himself. Such a huge chip on his shoulder, even after his first 4 appearances he goes on","Thu Apr 22, 2010 4:13 pm",80,7933,World Football,inter v barca
"as when Inter knocked Chelsea out of the Champions League this season - to take teams apart with his passing and vision. On the right wing, Lionel Messi picks himself. The Argentine is a freak; so talented it's almost unfair. Barcelona is brilliant, but it is built around him. The club gets the","Thu Apr 22, 2010 9:39 am",44,3408,World Football,Pim Verbeek chooses his World XI......your opinions please
"""Barca doesn't speak about referees""yesterday.every barca player and his dog was whinging about the refbut no one said anything about Messi knocking Maicon's teeth outpshht Ronaldo does that he gets 7 red cards and banned for life. That's because Ronaldo's reputation is that he's","Thu Apr 22, 2010 8:30 am",80,7933,World Football,inter v barca
"lets wait and see Messi do it outside of the protective UEFA bubble in which he performs (and is well looked after by officialdom) over 2 or 3 world cups, in his National team without his Barca setup and in a comp where people may","Thu Apr 22, 2010 8:05 am",72,7017,World Football,Pele
"we've also got over 4 times as many people and god knows how much more land their sheep density (if you will) is far higher You have more sheep than NZ, no wonder we call you sheep shaggers. :lol: feels good man don't you have something to whinge about? :lol: great comeback, sheep shagger!!","Thu Apr 22, 2010 4:44 am",135,13471,World Football,Messi
"""Barca doesn't speak about referees""yesterday.every barca player and his dog was whinging about the refbut no one said anything about Messi knocking Maicon's teeth outpshht Ronaldo does that he gets 7 red cards and banned for life.","Thu Apr 22, 2010 3:25 am",80,7933,World Football,inter v barca
feels good mandon't you have something to whinge about?,"Thu Apr 22, 2010 1:45 am",135,13471,World Football,Messi
"You have more sheep than NZ, no wonder we call you sheep shaggers.","Thu Apr 22, 2010 1:28 am",135,13471,World Football,Messi
"somehow i dont think we would need the Poms help if the kiwi's invaded. agreed, one man throwing sheep at us isn't going to do much they'd be more worried about you lot defending yourself with sheep as australia has more than twice as many sheep than nz. we've also got over 4 times as many people a","Wed Apr 21, 2010 1:11 pm",135,13471,World Football,Messi
Iniesta. Chelsea held them to 0-0 last year. Who knows. Barca will need to be ahead 1-0 at half time to have any chance i think. Time to see what Messi is made of too. Bench Ibra and either play Messi or Henry centrally. Otherwise pump crosses to Ibra. ( which won't work) need to play a wider,"Wed Apr 21, 2010 12:42 pm",80,7933,World Football,inter v barca
"decent effort to beat barca 3-1, but anything can happen in the 2nd leg. Especially if Messi turns it on at home.","Wed Apr 21, 2010 11:32 am",80,7933,World Football,inter v barca
"stay at their absolute best in the world's best competition at 36? His performance today - in particular a couple of his interventions on Messi - was terrific. It was certainly one of Messi's quieter nights in Europe (thankfully) a similar performance is definitely needed in Spain,","Wed Apr 21, 2010 11:25 am",80,7933,World Football,inter v barca
"2004) and Inter have done it one foot in the UCL Final door, now no time to rest up, 90 minutes to go! Loved the little sign of respect from Messi with the peck on the cheek and the smiling exchange with Zanetti gotta love Leo too","Wed Apr 21, 2010 10:52 am",80,7933,World Football,inter v barca
Not bad. I would take them at 15/1,"Wed Apr 21, 2010 10:46 am",22,2634,World Football,Any Bets?
"summed him up perfectly, he didn't have that arrogant smile beaming which he has when playing with confidence and walked into a group meeting with Messi, Xavi and co and looked every part of an unwelcome tourist. :P I still can't believe they gave up Eto'o plus tens of millions for him. Two moments","Wed Apr 21, 2010 8:54 am",80,7933,World Football,inter v barca
they'd be more worried about you lot defending yourself with sheep as australia has more than twice as many sheep than nz.,"Tue Apr 20, 2010 11:30 pm",135,13471,World Football,Messi
"agreed, one man throwing sheep at us isn't going to do much","Tue Apr 20, 2010 9:34 pm",135,13471,World Football,Messi
"lol, yes, because the Queen has real power in how England is run :roll: same power as she has in australia, so you obviously don't understand her role. She has the ultimate power, she just declines to use it. if she didn't decline to use it she would be told to fu c k right off come on, you know","Tue Apr 20, 2010 9:34 pm",135,13471,World Football,Messi
"i got some cash on Argies at 12/1, with the likes of Messi, Tevez, Di Maria & Mascherano thye are always a chance.","Tue Apr 20, 2010 4:46 pm",22,2634,World Football,Any Bets?
somehow i dont think we would need the Poms help if the kiwi's invaded.,"Mon Apr 19, 2010 7:15 pm",135,13471,World Football,Messi
"same power as she has in australia, so you obviously don't understand her role. She has the ultimate power, she just declines to use it.","Mon Apr 19, 2010 6:25 pm",135,13471,World Football,Messi
shut the f*ck up pele ..a great player will not said how good he was in the public .. just do us a favour and shh !!,"Mon Apr 19, 2010 4:42 pm",72,7017,World Football,Pele
Did you even read the article?,"Mon Apr 19, 2010 4:40 pm",72,7017,World Football,Pele
Eusabio was a great player!My comments earlier were also tongue in cheekhence the last cheap and nasty/one-eyed rant' commentBut Pele can still suck a fat.,"Mon Apr 19, 2010 4:38 pm",72,7017,World Football,Pele
"Half of peles goals came when he was playing a bunch of amatuers for the Cosmos.they hardly count, i'm sure if Messi came and played Super League he'd score a few aswell.. an amateur league that contained all of the brazilian team that won the world cup 3 times in 13 years.","Mon Apr 19, 2010 4:28 pm",72,7017,World Football,Pele
"Britain would come to the rescue if Australia was invaded to defend one its colonies in exactly the same way as it came to rescue its subjects in the Falklands. kidding yourself, the poms would laugh and we would do the same if it happened to them We have always protected our territories, so we wou","Mon Apr 19, 2010 11:55 am",135,13471,World Football,Messi
"Messi best play in the world on form, want to see him and all the best players at the world cup.","Mon Apr 19, 2010 10:37 am",135,13471,World Football,Messi
As IF Pele is the best player to ever grace the hallowed turf???One name;DIEGO ARMANDO MARADONA!!!!Enough said,"Mon Apr 19, 2010 10:11 am",72,7017,World Football,Pele
an amateur league that contained all of the brazilian team that won the world cup 3 times in 13 years. :?,"Sun Apr 18, 2010 6:33 pm",72,7017,World Football,Pele
"Half of peles goals came when he was playing a bunch of amatuers for the Cosmos.they hardly count, i'm sure if Messi came and played Super League he'd score a few aswell..","Sun Apr 18, 2010 6:25 pm",72,7017,World Football,Pele
Thankyou.These comments were tongue in cheek..,"Sun Apr 18, 2010 3:37 pm",72,7017,World Football,Pele
It would intrest me to see how many of you critics of Pele were actually around when he was playing?,"Sun Apr 18, 2010 3:28 pm",72,7017,World Football,Pele
"Pele counts trial game goals and exhibition game goals when players weren't giving there all.He was great but he needs to get over himself after comments like that. His time came and went and its time for others, who is he to raise doubt about Messi.","Sun Apr 18, 2010 3:02 pm",72,7017,World Football,Pele
did anyone even read the article? He said he joked about it and that Messi wasn't showing form for Argentina which is true.,"Sat Apr 17, 2010 9:29 pm",72,7017,World Football,Pele
none of them are fit to lace pele's boots. Maybe one day messi will be but at the moment he's not even close to the greatest player to play the game.[/quote] here we go :roll: another long rant about why the players of today and the future will never,"Sat Apr 17, 2010 6:34 pm",72,7017,World Football,Pele
"Goalkeeper: Pepe Reina. Defenders: Agger (C), Puyol. Midfielders: Essien, Xavi. Strikers: Messi, Torres. aquilani doesnt appear anywhereyet u have a picture of him??? see how ur statement has flaws My username isn't Alberto Aquilani.. My favourite player is in my","Sat Apr 17, 2010 12:50 pm",40,3248,World Football,If you were to have.....
aquilani doesnt appear anywhereyet u have a picture of him???see how ur statement has flaws,"Sat Apr 17, 2010 12:09 pm",40,3248,World Football,If you were to have.....
"to see the best there has ever been, so arent fit to judge. Even DiStefano is up there, but again, the young ones wouldnt know. Having said that, Messi is the current best without doubt and if he has a good World Cup, the Argies may even win it. would be true if it wasn't for Maradona","Sat Apr 17, 2010 11:25 am",72,7017,World Football,Pele
the fact that Pele scored an amazing goal against the nazis and helped the french underground makes him the best of all time. re=relatedmind you Stallone kept them in the game,"Sat Apr 17, 2010 10:32 am",72,7017,World Football,Pele
Pele won a world cup and starred as an 18 year old. Kind of better than having a few high scoring seasons in the english premier league.,"Sat Apr 17, 2010 10:07 am",72,7017,World Football,Pele
"not at all, messi's been on the scene for 5 minutes. Pele played in 4 world cups and won 3 of them in 58, 62 & 70. Messi has only been around for one. Pele also played in an era where defenders were actually allowed to make tackles.","Sat Apr 17, 2010 9:17 am",72,7017,World Football,Pele
"Messi, Ronaldo, Rooney, Torres all take a dump on Pele. none of them are fit to lace pele's boots. Maybe one day messi will be but at the moment he's not even close to the greatest player to play the game. here we go :roll:","Sat Apr 17, 2010 8:51 am",72,7017,World Football,Pele
"to see the best there has ever been, so arent fit to judge. Even DiStefano is up there, but again, the young ones wouldnt know. Having said that, Messi is the current best without doubt and if he has a good World Cup, the Argies may even win it. not quite the case. the young ones u talk about","Sat Apr 17, 2010 8:30 am",72,7017,World Football,Pele
"Unfortunately hawkesy, the younger brigade werent privvy to see the best there has ever been, so arent fit to judge. Even DiStefano is up there, but again, the young ones wouldnt know. Having said that, Messi is the current best without doubt and if he has a good World Cup, the Argies may even win it.","Sat Apr 17, 2010 8:27 am",72,7017,World Football,Pele
none of them are fit to lace pele's boots. Maybe one day messi will be but at the moment he's not even close to the greatest player to play the game.,"Sat Apr 17, 2010 8:21 am",72,7017,World Football,Pele
Defenders- Lahm and MaiconMidfielders- Messi and RonaldoStrikers- Rooney and Torres,"Sat Apr 17, 2010 2:51 am",40,3248,World Football,If you were to have.....
"Pele can suck a fat.Messi, Ronaldo, Rooney, Torres all take a dump on Pele.People get wood (not Pele though) over him because he was the first 'best'.He was good for his time, because everyone else was cabernet./one-eyed rant.","Sat Apr 17, 2010 1:14 am",72,7017,World Football,Pele
"Pele is a chardonnay. Goals at training and pre-season friendlies do not count. Actually I think that was Romario who counted goals at training and pre-season friendlies, nonetheless Pele is still a chardonnay, an insecure one at that, who thinks his place in the history of world football will be u","Sat Apr 17, 2010 1:11 am",72,7017,World Football,Pele
Pele is a chardonnay. Goals at training and pre-season friendlies do not count.,"Sat Apr 17, 2010 12:42 am",72,7017,World Football,Pele
"in your team being 2 defenders, 2 midfielders and 2 strikers who would you have? I would have Defenders- Vidic and Dani Alves Midfielders- Messi and Paul Scholes Strikers- Rooney and Torres Scholes!? you saw how terrible he was against Chelsea right? he's awful these days scholes is still","Fri Apr 16, 2010 11:08 pm",40,3248,World Football,If you were to have.....
Thanks.,"Fri Apr 16, 2010 10:59 pm",40,3248,World Football,If you were to have.....
fixed it for you,"Fri Apr 16, 2010 10:56 pm",40,3248,World Football,If you were to have.....
"didn't help, Ronaldo out for an extended period, Kaka lapsing and relapsing with his injuries etc. I would love to see how Barca would play with Messi out for an extended period of time because when he hasn't played (e.g. the game against Mallorca where Mallorca hit the post twice, had various","Fri Apr 16, 2010 10:44 pm",9,705,World Football,Ronaldo
"By Anthony Sormani Apr 15, 2010 6:17:00 PM Brazilian footballing royalty Pele has downplayed the ability of Argentine superstar Lionel Messi by declaring that the Barcelona man has to “score 1000 goals” like he did until we can really start talking about his pedigree. Reigning Ballon d’Or","Fri Apr 16, 2010 7:45 pm",72,7017,World Football,Pele
"Terrywaste of oxygen. Many better defenders out there.Lampard..many better midfielders out there.How you can choose two forwards and not include one of Messi, Torres or Rooney is mind boggling.","Fri Apr 16, 2010 5:19 pm",40,3248,World Football,If you were to have.....
"kidding yourself, the poms would laugh and we would do the same if it happened to them","Fri Apr 16, 2010 1:52 pm",135,13471,World Football,Messi
"Xavi is number 1 IMO. I've said it many times on here before. so u would rate him higher then messi? he is probably the best in his position Kitch just said Xavi is ""number 1"", which would put him ahead of anyone else. What part did you not understand? i am trying to","Fri Apr 16, 2010 11:12 am",18,1591,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",the Socceroos are struggling
"wow, this topic never strayed off course lol.","Fri Apr 16, 2010 6:35 am",135,13471,World Football,Messi
"takes it past 4 players and scores, he may not be as good as messi but bottle of shiraz hell this guys a freak","Fri Apr 16, 2010 3:59 am",9,705,World Football,Ronaldo
"Well personally if I was to have 6 players on the pitch one of them would most certainly be a goalkeeper but anywayDEF: Puyol, Sergio RamosMID: Xavi, RonaldoFWD: Messi, Rooney","Fri Apr 16, 2010 3:57 am",40,3248,World Football,If you were to have.....
Britain would come to the rescue if Australia was invaded to defend one its colonies in exactly the same way as it came to rescue its subjects in the Falklands.,"Thu Apr 15, 2010 10:05 pm",135,13471,World Football,Messi
he's also a bigger twat,"Thu Apr 15, 2010 5:45 pm",7,363,World Football,Well done Real Madrid
"Kitch just said Xavi is ""number 1"", which would put him ahead of anyone else. What part did you not understand?","Thu Apr 15, 2010 5:37 pm",18,1591,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",the Socceroos are struggling
so u would rate him higher then messi?he is probably the best in his position,"Thu Apr 15, 2010 4:42 pm",18,1591,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",the Socceroos are struggling
This is the only area where C. Ronaldo beats Messi.,"Thu Apr 15, 2010 3:29 pm",7,363,World Football,Well done Real Madrid
"Defenders - Chiellini, MaiconMidfielders - Xavi, MarchisioForwards - Messi, Cassano","Thu Apr 15, 2010 3:17 pm",40,3248,World Football,If you were to have.....
"Defenders - Vidic, MaiconMidfielders - Gerrard, MessiForwards - Ronaldo, Rooney","Thu Apr 15, 2010 3:11 pm",40,3248,World Football,If you were to have.....
"Goalkeeper: Pepe Reina.Defenders: Agger (C), Puyol.Midfielders: Essien, Xavi.Strikers: Messi, Torres.","Thu Apr 15, 2010 10:14 am",40,3248,World Football,If you were to have.....
Another Spain crush,"Thu Apr 15, 2010 9:59 am",40,3248,World Football,If you were to have.....
I would haveDefenders- Puyol and FerdinandMidfielders- Gerrard and XaviStrikers- Messi and Torres,"Thu Apr 15, 2010 9:45 am",40,3248,World Football,If you were to have.....
"Defenders: Pique, KingMidfielders: Xavi, IniestaForwards: Messi, VillaGeez, Spain crush","Thu Apr 15, 2010 9:40 am",40,3248,World Football,If you were to have.....
"defenders- Terry, Puyolmidfield- Essien, Xaviforwards- Messi, RonaldoSecond string side would beDef - Vidic, Sergio RamosMid - Fabregas, RobbenFwd - Rooney, Villa","Thu Apr 15, 2010 8:52 am",40,3248,World Football,If you were to have.....
"in your team being 2 defenders, 2 midfielders and 2 strikers who would you have? I would have Defenders- Vidic and Dani Alves Midfielders- Messi and Paul Scholes Strikers- Rooney and Torres Scholes!? you saw how terrible he was against Chelsea right? he's awful these days","Thu Apr 15, 2010 6:57 am",40,3248,World Football,If you were to have.....
Defenders- Terry and AlvesMidfielders- Essien and FabregasStrikers- Drogba and MessiOf course this is assuming Fabregas and Essien are fit,"Thu Apr 15, 2010 6:40 am",40,3248,World Football,If you were to have.....
"defenders- zanetti, carramidfield- gerrard, Ronaldoforwards- Torres, Messi","Thu Apr 15, 2010 3:34 am",40,3248,World Football,If you were to have.....
Defenders- Sergio Ramos and Pique Midfielders- Messi and RobbenStrikers- Rooney and Alexandre Pato,"Thu Apr 15, 2010 2:54 am",40,3248,World Football,If you were to have.....
"If you were to have any 6 players in the world in your team being 2 defenders, 2 midfielders and 2 strikers who would you have?I would haveDefenders- Vidic and Dani AlvesMidfielders- Messi and Paul ScholesStrikers- Rooney and Torres","Thu Apr 15, 2010 2:17 am",40,3248,World Football,If you were to have.....
well castrol ratings are based on stats the latest top 10 is getting more accurate 1. messi 2. ronaldo 3. rooney 4. higuain 5. Torres 6. Drogba 7. Villa 8. Pique 9. Ibrahimovic 10. Robben that top 10 shows how sh i t these rankings truly are Higuain the 4th best player,"Wed Apr 14, 2010 7:50 pm",18,1591,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",the Socceroos are struggling
well castrol ratings are based on statsthe latest top 10 is getting more accurate1. messi2. ronaldo3. rooney4. higuain5. Torres6. Drogba7. Villa8. Pique9. Ibrahimovic10. Robben,"Wed Apr 14, 2010 5:20 pm",18,1591,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",the Socceroos are struggling
"Scorers: Gabionetta 21, 51 (C), Ginestra 43 (C), Girardi 46 (M), Catellani 75 (M), Galardo 79 (C) Empoli 5-2 Salernitana Eder made like Leo Messi and scored four in this bizarre seven-goal encounter. Bottom of the table Salernitana are practically relegated, but took a shock 2-0 lead at","Wed Apr 14, 2010 7:53 am",1,74,World Football,Serie B Midweek
"No Messi, No Argentina (for this World Cup anyway) Aguero, Milito, Tevez Maradona's the real problem If they had a proper coach i reckon they'd almost be a shoe in for the semi's. Even with an average coach they'll probably","Mon Apr 12, 2010 6:45 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"Van der Vaart failed in the big games, Huntelaar at Milan fails in the big games, Robben is the man of glass, Van Nistelrooy had one good season at Real Madrid and then turned to glass as wellseems like the story of Dutch football really, fu.shiraz up in big games even when they're overwhelming","Mon Apr 12, 2010 6:18 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"lol @ Litmanen: true. Van der Vaart failed in the big games, Huntelaar at Milan fails in the big games, Robben is the man of glass, Van Nistelrooy had one good season at Real Madrid and then turned to glass as wellseems like the story of Dutch football really, fu.shiraz up in big games even when","Mon Apr 12, 2010 12:03 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
so what does 300 million euro buy you? nothing. :lol: :lol: :lol: :lol: :lol: :lol: :lol: :lol: goals here:  What does dutch football provide youa fu.cktard who can't score one on one. Dutch football? As in PSV and Ajax? the two t,"Mon Apr 12, 2010 12:03 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"add higuain, can score a bit","Mon Apr 12, 2010 11:51 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"Aguero, Milito, TevezMaradona's the real problem","Mon Apr 12, 2010 11:41 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
sup QED,"Mon Apr 12, 2010 11:23 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"The people who live there care about the place. I think it is very important to protect our territories and the people who live there. Not to mention the oil which is in the territory as well. the people who live there don't care if they supposedly belong to Argentina or England, it makes no differ","Mon Apr 12, 2010 1:53 am",135,13471,World Football,Messi
"sucked in Madrid, Barca are a champion team not a team of ""champions"". Messi is a shiraz superstar, does her ever stop scoring?? Messi >>> Ronaldo you're just ecstatic that Liverpool isn't in La Liga because if they were they'd be in the relelgation zone.","Mon Apr 12, 2010 1:51 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"No Messi, No Argentina (for this World Cup anyway)","Sun Apr 11, 2010 11:40 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"Lionel Messi work rate ""on"" & ""off"" the ball is fantastic.""Fancy pants"" on the other hand","Sun Apr 11, 2010 9:41 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
you're just ecstatic that Liverpool isn't in La Liga because if they were they'd be in the relelgation zone.,"Sun Apr 11, 2010 9:29 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
i love hw he showed the barca badge to the crowd haha,"Sun Apr 11, 2010 6:27 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
Great result,"Sun Apr 11, 2010 4:45 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"sucked in Madrid, Barca are a champion team not a team of ""champions"". Messi is a shiraz superstar, does her ever stop scoring??Messi >>> Ronaldo","Sun Apr 11, 2010 2:48 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
Ronaldo was flying into tackles like crazy in the first half.never used to do that at united!!,"Sun Apr 11, 2010 11:49 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"As much as I love Liverpool, they have been terrible all season, Real Madrid have been decent and even played well against Barca this morning, anyone who says otherwise didn't watch the match or is an idiot","Sun Apr 11, 2010 10:40 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
lol madrid are funnier than liverpool,"Sun Apr 11, 2010 10:26 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
What does dutch football provide youa fu.cktard who can't score one on one.,"Sun Apr 11, 2010 10:23 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
so what does 300 million euro buy you?nothing. goals here: r_embedded,"Sun Apr 11, 2010 8:40 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
2 grand farkkkkkkknnnn wildany1 see messi's 1st goal? heard the link up with xavi for the freekick was wild,"Sun Apr 11, 2010 8:24 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"winner isbacca 2 nill.pedro an messi..i backed bacca last monday at 2 nill an win an i just won $2187 on bacca, oleeeeweeeeeeeeebut i carnt withdraw cash, fkkknn betfair","Sun Apr 11, 2010 7:37 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"whata game,messssssibacca 2r madrid nill74th minute","Sun Apr 11, 2010 7:02 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"HAHAHAHAHAHAHA you Poms make me laughyou have invaded and taken over half of the world in your time but always go back to the 1981 invasion by the Argies as a major injustice hardly an injustice, they were served justice by the Royal Navy and the Parachute Regiment. still lost lives over a sh","Sat Apr 10, 2010 7:23 pm",135,13471,World Football,Messi
"Injured as well, but your team must have missed you more than mine missed me.","Sat Apr 10, 2010 6:47 pm",33,6107,Amateur League,Preliminary Cup Draw
"revenge on your lot :P revenge? :lol: It won't get you my championship medal :lol: haha your lucky im still injured otherwise i would have done a ""messi"" on you :lol:","Sat Apr 10, 2010 3:17 am",33,6107,Amateur League,Preliminary Cup Draw
"Ref didn't help lol clichy back to his best played very well :lol: Ref no good. What's your name, Arsene? Nice little wall pass Clichy played with Messi for his first goal though. Did anyone notice how often Abidal was allowed to get forward with no sign of Walnut tracking back to help the full","Sat Apr 10, 2010 1:36 am",16,1285,World Football,Arsenal in the Nou Camp
"I would have Reina at no.1 I've been watching alot of the La Liga this season and the amount of crazy sh i t Casillas does amazes me. He makes Barthez look normal. +1 Reina has been keeper of the year in the EPL IMO joe hart, graig gordon when fit, friedel has been solid along with schwarzer a l","Sat Apr 10, 2010 1:19 am",135,13471,World Football,Messi
"hardly an injustice, they were served justice by the Royal Navy and the Parachute Regiment.","Fri Apr 09, 2010 10:35 pm",135,13471,World Football,Messi
"No way you want the best player splaying in the World Cup. I couldn't give a shiraz about any other player unless he has 3 lions on his shirt, especially an argentinian. Still sore about 86 then.[/quote] No, more like 1981 and the English troops that died after they invaded British territory.[/quot","Fri Apr 09, 2010 12:45 pm",135,13471,World Football,Messi
further prove my point then if that's the case .. serie a player cant cut in epl well !! :D But Serie A generally has a more defensive game so if you can cut it in such a defensive mindset surely you're a decent player. i'll let kaka answer that statement !! Given the hernia injury he has suffered.,"Thu Apr 08, 2010 9:52 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
i'll let kaka answer that statement !!,"Thu Apr 08, 2010 7:59 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
But Serie A generally has a more defensive game so if you can cut it in such a defensive mindset surely you're a decent player.,"Thu Apr 08, 2010 7:54 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"from that, I thought he did a pretty good job, although it was a fairly easy game to officiate tbh. No refs are removing physical contact with Messi (because he's all humble and likeable) whilst Ronaldo (who has the image of being an arrogant prick) gets stamped on the calf, studs up tackles","Thu Apr 08, 2010 7:52 pm",16,1285,World Football,Arsenal in the Nou Camp
"ok thx you for agreeing .. not only villa game, he did brilliantly against other team too .. and few penalties save too","Thu Apr 08, 2010 7:23 pm",135,13471,World Football,Messi
further prove my point then if that's the case .. serie a player cant cut in epl well !! :D Yeah Zola struggled in the EPL. Diamanti has had a solid season at West ham. You reckon Maicon couldnt play in the EPL? Hamsik has been tracked by man Utd for 2 years and Udinese rejected bids for Quagliarel,"Thu Apr 08, 2010 7:22 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"without a doubt here, scudetto is actually right, and for the record, the serie a is a great market to look into. they got good youth coming out of their ass. the scouts and and buyers just need to be picky on who they purchase. I think currently if you want to have a look at any of the leaguesy","Thu Apr 08, 2010 6:46 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"my pick is joe hart, the kid is awsome to watch.","Thu Apr 08, 2010 5:47 pm",135,13471,World Football,Messi
"without a doubt here, scudetto is actually right, and for the record, the serie a is a great market to look into. they got good youth coming out of their ass. the scouts and and buyers just need to be picky on who they purchase.","Thu Apr 08, 2010 5:44 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
pretty funny arshavin!!!!!,"Thu Apr 08, 2010 3:40 pm",19,2334,World Football,Barca - best ever?
"ok haha, and add sorenson also, key part of stokes team and come backl after being dropped at villa","Thu Apr 08, 2010 2:23 pm",135,13471,World Football,Messi
Surely a Newcastle supporter would know what taking the piss looks like?,"Thu Apr 08, 2010 2:18 pm",19,2334,World Football,Barca - best ever?
'Keeper of the season is Reina. There will be no discussion about it.,"Thu Apr 08, 2010 2:07 pm",135,13471,World Football,Messi
Care to comment A R S H A V I N ???,"Thu Apr 08, 2010 2:05 pm",19,2334,World Football,Barca - best ever?
Celebrating along the touchline.Not once but four times.,"Thu Apr 08, 2010 1:43 pm",19,2334,World Football,Barca - best ever?
further prove my point then if that's the case .. serie a player cant cut in epl well !!,"Thu Apr 08, 2010 1:35 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
keeper of the year in epl for this season is goin for sorenson !! u guys just dont watch enough of his game !! been consistent whole season !!,"Thu Apr 08, 2010 1:34 pm",135,13471,World Football,Messi
"it's clear Ronaldo and kaka can't play in the same team. Ronaldo plays at a full pace charge, and kaka` plays a slower controlled game. Real Madrid have been playing this full speed game of there's and it's forcing Kaka` to play a game that is unnatural to him. If they knew how to play alongside ea","Thu Apr 08, 2010 1:25 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
stop living in the past scud .. we are talkin bout current football,"Thu Apr 08, 2010 1:08 pm",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"I would have Reina at no.1 I've been watching alot of the La Liga this season and the amount of crazy sh i t Casillas does amazes me. He makes Barthez look normal. Whoa whoa whoa, ease up a little, lets not say things we can't take back. I've been watching la liga too and what he does isn't really","Thu Apr 08, 2010 12:37 pm",135,13471,World Football,Messi
I think he manages to demonstrate that quite adequately all on his own,"Thu Apr 08, 2010 10:56 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"Cyril, maybe not in the tens, but players are continuously moving or being watched - just had to make the point the guy is an idiot. The same could be said of British or Spanish players that have flopped in Serie A but were stars in their own leagues - ie Rush, Mendieta, de La Pena, Jose Mari. Its a","Thu Apr 08, 2010 10:48 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
"I think i've sid it so many times .. most (if not all) those players who play great in serie a will struggle in la liga and epl .. so the same thing apply to kaka move to real madrid .. So Einstein why do the English clubs continuosly buy from the Serie A . You are an absolute plonker. Now Scud, do","Thu Apr 08, 2010 10:44 am",67,6118,World Football,Real Madrid v Barcelona.......Ronaldo vs Messi
+1 Reina has been keeper of the year in the EPL IMO,"Thu Apr 08, 2010 10:13 am",135,13471,World Football,Messi
I would have Reina at no.1I've been watching alot of the La Liga this season and the amount of crazy shit Casillas does amazes me. He makes Barthez look normal.,"Thu Apr 08, 2010 10:02 am",135,13471,World Football,Messi
"valdes isnt gettin past reina or iker any time soon. He would replace third choice 'keeper Diego Lopez, not Reina or Casillas. valdes isnt gettin past reina or iker any time soon. Reina I haven't seen enough of to comment but from what little I have seen/reports I've read he's having a pretty gun s","Thu Apr 08, 2010 9:55 am",135,13471,World Football,Messi
