"United), Ruben Loftus-Cheek (Chelsea), Alex McCarthy (Southampton), Jordan Pickford (Everton), Marcus Rashford (Manchester United), Wayne Rooney (DC United)*, Jadon Sancho (Borussia Dortmund), Luke Shaw (Manchester United), Raheem Sterling (Manchester City), John Stones (Manchester City),","Mon Nov 19, 2018 7:38 am",9,2272,World Football,Sean Dyche's opinion on England v Spain
"Baxter (Oldham Athletic, Free), David Henen (Released), Ramiro Funes Mori (Villarreal, Undisclosed), Luke Garbutt (Oxford United, Loan), Wayne Rooney (D.C. United, Undisclosed) FULHAM In: Jean Michael Seri (Nice, Undisclosed), Maxime Le Marchand (Nice, Undisclosed) Out: Ryan Fredericks (West","Fri Jul 27, 2018 6:12 pm",8,2555,World Football,2018-19 EPL Player Movements
"Is Arzani better the TAA, or Michael Owen, or Rooney at the same age? He is another over hyped prospect who may do well but he he is hardly worthy of the adulation given to him. People need to stop praising players too early like they do. Wells","Tue Jul 17, 2018 12:38 pm",32,7009,World Football,Arzani
"Is Arzani better the TAA, or Michael Owen, or Rooney at the same age?He is another over hyped prospect who may do well but he he is hardly worthy of the adulation given to him. People need to stop praising players too early like they do.","Mon Jul 16, 2018 9:49 am",32,7009,World Football,Arzani
I would seriously suggest that he hires himself a good lawyer. How the hell can Wayne Rooney fit in to a VW Beetle?,"Fri Sep 01, 2017 10:58 pm",2,1638,World Football,Rooney
He only went back because he had unfinished business. She's in her nineties now.,"Fri Sep 01, 2017 8:35 pm",2,1638,World Football,Rooney
Didn't take long. Only been in liverpool a month and already been nicked by the old bill.,"Fri Sep 01, 2017 6:33 pm",2,1638,World Football,Rooney
"P&B boring you said, well ha! Arsenal up by a goal in a 7 goal thriller, Liverpool draw at Watford after defensive lapses, Burnley up at Chelsea, Man City up by 2, Rooney scores winner for Everton and surprisingly Huddersfield on top. Well if that is boring you are hard to please.","Mon Aug 14, 2017 12:40 am",3016,493077,World Football,England - 2019-20 Championship (formerly the 18-19 EPL)
Rooney looks good in the new Everton strip,"Wed Jul 12, 2017 9:57 am",20,6826,World Football,2017/2018 NEW KITS
I get the feeling this has been a done deal for a while seeing the money Everton has been spending prior to this happening.,"Fri Jul 07, 2017 10:35 am",48,16831,World Football,2017/18 EPL Player ins and outs
"Lukaku to Man Utd, $75million + Rooney","Fri Jul 07, 2017 9:47 am",48,16831,World Football,2017/18 EPL Player ins and outs
Rooney to Everton on a free apparently,"Thu Jul 06, 2017 11:40 am",48,16831,World Football,2017/18 EPL Player ins and outs
"no Zlatan? Like Liverpool without Mane. So much outrage at Mings. I don’t think it was intentional at all, he tries to leap over Zlatan and hits Rooney’s mid-flight which shortened the stride. Sky's Jamie Carragher heavily criticised Tyrone Mings for stamping on Zlatan Ibrahimovic ","Tue Mar 07, 2017 9:33 am",1062,202417,World Football,Man Utd
"Wonder if the house of cards comes toppling down with no Zlatan? Like Liverpool without Mane.So much outrage at Mings. I don’t think it was intentional at all, he tries to leap over Zlatan and hits Rooney’s mid-flight which shortened the stride.","Tue Mar 07, 2017 9:27 am",1062,202417,World Football,Man Utd
"He knew there was betting on him, BIG DEAL! Rooney knows there's betting on him to score a goal. Does that mean he shouldn't ever score? All 3 subs were made so it had absolutely no bearing on the game. Ridiculous to even consider sanction him.","Wed Feb 22, 2017 12:51 pm",14,2883,World Football,'Piegate'  - 'keeper quits Sutton
Not to the Fun Police.,"Wed Feb 22, 2017 12:37 pm",14,2883,World Football,'Piegate'  - 'keeper quits Sutton
"He knew there was betting on him, BIG DEAL!Rooney knows there's betting on him to score a goal. Does that mean he shouldn't ever score?All 3 subs were made so it had absolutely no bearing on the game. Ridiculous to even consider sanction him.","Wed Feb 22, 2017 12:14 pm",14,2883,World Football,'Piegate'  - 'keeper quits Sutton
"(Tottenham); Dier (Tottenham), Drinkwater (Leicester), Henderson (Liverpool), Wilshere (Bournemouth), Lallana (Liverpool), Lingard (Man Utd), Rooney (Man Utd), Sterling (Man City), Townsend (Crystal Palace); Walcott (Arsenal), Kane (Tottenham), Rashford (Man Utd), Sturridge (Liverpool), Vardy","Mon Nov 07, 2016 12:59 pm",103,20212,World Football,Southgates First England Squad
"Why would an ""ozzie"" care?","Tue Oct 18, 2016 12:51 pm",103,20212,World Football,Southgates First England Squad
"Be interesting to see what role Southgate has for Rooney in the upcoming match against Scotland, especially as he is virtually frozen out of Man U starting XI.","Tue Oct 18, 2016 12:44 pm",103,20212,World Football,Southgates First England Squad
Confirmed.,"Tue Oct 11, 2016 1:14 pm",103,20212,World Football,Southgates First England Squad
Rooney to be dropped for the next game and Henderson to be the captain.,"Tue Oct 11, 2016 4:48 am",103,20212,World Football,Southgates First England Squad
"goes for Sturridge, I quite like him as a player and he scored a decent goal so, without an obviously outstanding replacement , keep him there. Rooney ? Well, that's the nub of the whole problem with Rooney. England want to play him for some reason, maybe misguided loyalty, but he's on the same","Mon Oct 10, 2016 5:39 pm",103,20212,World Football,Southgates First England Squad
"goes for Sturridge, I quite like him as a player and he scored a decent goal so, without an obviously outstanding replacement , keep him there. Rooney ?","Mon Oct 10, 2016 1:20 pm",103,20212,World Football,Southgates First England Squad
group. My lot Scotland lucky to get a draw at home against mighty Lithuania. Don't think Southgate will cut it though I admire him for backing Rooney as he has been a stand out for them in the past. Think Southgate is a decent man but don't think he will be ruthless enough (unless he is praising,"Mon Oct 10, 2016 11:38 am",103,20212,World Football,Southgates First England Squad
"On a hiding to nothing against Malta, who they should, and did, beat comfortably, but hardly a stirring performance and hard to judge. Rooney did OK and Hendo put some nice balls in, but there was zero pressure on them and the build ups were pretty slow. For me, Rooney had a snap shot in","Sun Oct 09, 2016 6:15 am",103,20212,World Football,Southgates First England Squad
With that squad I would go.. Forster Walker Stones Smalling Rose Henderson Dier Walcott Alli Rashford Rooney 4 spuds & 3 Mancs you feeling alright mate?,"Wed Oct 05, 2016 4:43 pm",103,20212,World Football,Southgates First England Squad
Squad yes( for now)but starting XI no.,"Wed Oct 05, 2016 4:07 pm",103,20212,World Football,Southgates First England Squad
"(West Ham), Jesse Lingard (Manchester United), Theo Walcott (Arsenal), Dele Alli (Tottenham), Andros Townsend (Crystal Palace) Strikers: Wayne Rooney (Manchester United), Marcus Rashford (Manchester United), Daniel Sturridge (Liverpool), Jamie Vardy (Leicester) Assuming they play 4-3-3 (Southgate's","Wed Oct 05, 2016 3:25 pm",103,20212,World Football,Southgates First England Squad
"On his recent club form, you're right but on his value to the England squad, he deserves a spot.","Wed Oct 05, 2016 2:22 pm",103,20212,World Football,Southgates First England Squad
IMO Rooney shouldn't even be in the squad.,"Wed Oct 05, 2016 2:16 pm",103,20212,World Football,Southgates First England Squad
"Doesn't take the knockers long to dump on a player who is out of form, does it? Rooney needs to work out what's wrong with his game and where he fits in with the style of play they are trying to achieve. Last night they played a totally different style to what","Tue Sep 27, 2016 5:26 pm",1062,202417,World Football,Man Utd
"Doesn't take the knockers long to dump on a player who is out of form, does it? Rooney needs to work out what's wrong with his game and where he fits in with the style of play they are trying to achieve. Last night they played a totally different style to what they","Sun Sep 25, 2016 2:06 pm",1062,202417,World Football,Man Utd
Rooney who????????,"Sat Sep 24, 2016 9:36 pm",1062,202417,World Football,Man Utd
"Rooney dropped, at least someone's seen the light.","Sat Sep 24, 2016 8:43 pm",1062,202417,World Football,Man Utd
These Man U fans:  y-dropped/,"Fri Sep 23, 2016 9:21 am",1062,202417,World Football,Man Utd
"Because, like most Man U fans, they have the potential to become fans of other clubs, possibly Millwall, if United are not playing well.","Fri Sep 23, 2016 8:53 am",1062,202417,World Football,Man Utd
why do you care?,"Fri Sep 23, 2016 8:45 am",1062,202417,World Football,Man Utd
Which man u fans?,"Thu Sep 22, 2016 7:11 pm",1062,202417,World Football,Man Utd
"Rooney had another shocker in the league game overnight, now both the press and ManU fans calling for him to be dropped.","Thu Sep 22, 2016 4:59 pm",1062,202417,World Football,Man Utd
"Rooney looked he was playing for England last night , dropping too deep and totally ineffective.","Mon Sep 19, 2016 11:45 am",1062,202417,World Football,Man Utd
"Against Man City last night Rooney played an excellent game, he was certainly the only ManUre player who gave everything he had all the time he was on the pitch and he created most of their action in front of goal, including their goal.","Mon Sep 12, 2016 8:44 am",145,32228,World Football,Big Sams first England squad
"Against Man City last night Rooney played an excellent game, he was certainly the only ManUre player who gave everything he had all the time he was on the pitch and he created most of their action in front of goal , including their goal.","Sun Sep 11, 2016 3:34 pm",145,32228,World Football,Big Sams first England squad
"Rooney has scored 11 goals for ManUre from outside the box, how many has he scored for England? How many goals has he 'assisted' for both? I agree with GAIE (choke :shock: ) on the choice of Vardy up front, as Rooney could","Sat Sep 10, 2016 1:06 pm",145,32228,World Football,Big Sams first England squad
"1-0 win. Please - I've heard it all before. I didn't see MUCH wrong with the team, it was the tactics in the Euro's that baffled me. Not sure if Rooney or Scholes :wink: ","Fri Sep 09, 2016 12:58 pm",145,32228,World Football,Big Sams first England squad
I've always seen Rooney's future for England and ManUre as that played so well by Paul Scholes. They have the same attributes and ability to score from outside the box . Interesting as he has scored 89 of his 100 goals at Old Trafford,"Thu Sep 08, 2016 12:35 pm",145,32228,World Football,Big Sams first England squad
If I were Scholes i'd be offended by that comparison.,"Thu Sep 08, 2016 11:26 am",145,32228,World Football,Big Sams first England squad
"not exactly a spring chicken. OK as a short term though. Pick the best player in the position. If he's good enough, he's young enough. He's 29, Rooney's 30. I tend to agree, age shouldn't be a factor, EXCEPT when planning for a tournament 2-4 years away. Has to be a bit of common sense rather","Wed Sep 07, 2016 10:11 pm",145,32228,World Football,Big Sams first England squad
"NOC if Big Sam plays 4-2-3-1 , who would play as the striker Rooney or Kane? Why not Vardy? Bit of a long ball merchant, which you don't get at international level really, plus he's not exactly a spring chicken. OK as a short term though. Pick the best","Wed Sep 07, 2016 8:01 pm",145,32228,World Football,Big Sams first England squad
"Bit of a long ball merchant, which you don't get at international level really, plus he's not exactly a spring chicken. OK as a short term though.","Wed Sep 07, 2016 7:49 pm",145,32228,World Football,Big Sams first England squad
Why not Vardy?,"Wed Sep 07, 2016 7:42 pm",145,32228,World Football,Big Sams first England squad
"NOC if Big Sam plays 4-2-3-1 , who would play as the striker Rooney or Kane? Long term it would be Sturridge, Kane or perhaps Rashford (given his current form), but short term I'd be perfectly happy to see Shrek up there, he's still a very good forward.","Wed Sep 07, 2016 4:42 pm",145,32228,World Football,Big Sams first England squad
Interesting as he has scored 89 of his 100 goals at Old Trafford from inside the box,"Wed Sep 07, 2016 3:53 pm",145,32228,World Football,Big Sams first England squad
What's worrying is that Big Sam said Rooney can play wherever he wants. I've always seen Rooney's future for England and ManUre as that played so well by Paul Scholes. They have the same attributes and ability to score from outside the box.,"Wed Sep 07, 2016 2:54 pm",145,32228,World Football,Big Sams first England squad
"Lol at people questioning Rooney's spot.. Would have him ahead of Kane, Lallana and Henderson! I would stick with Dier, and Sterlings pace keeps him in the team, England have massive problems but not playing Rooney won't fix anything","Wed Sep 07, 2016 2:37 pm",145,32228,World Football,Big Sams first England squad
Why did you feel the need to bring up England in a thread about UAE v australia?,"Wed Sep 07, 2016 1:38 pm",30,11124,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",U.A.E. versus Australia
"Amazing that in international captain, dictates to the coach where and how he plays.","Wed Sep 07, 2016 1:32 pm",30,11124,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",U.A.E. versus Australia
"don't be so stupid.with Rooney coaching England, Australia are second favourites behind them.","Wed Sep 07, 2016 1:29 pm",30,11124,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",U.A.E. versus Australia
"Lol at people questioning Rooney's spot.. Would have him ahead of Kane, Lallana and Henderson! I would stick with Dier, and Sterlings pace keeps him in the team, England have massive problems but not playing Rooney won't fix anything and","Tue Sep 06, 2016 7:48 pm",145,32228,World Football,Big Sams first England squad
"“Wayne played where he wanted to,” Allardyce said after he was questioned about Rooney’s deep midfield role. It got worse. “I think [Rooney] holds a lot more experience at international football than I do as an international manager,” Allardyce said. “So, when","Tue Sep 06, 2016 1:01 pm",145,32228,World Football,Big Sams first England squad
"What is it about Rooney? It's almost seems like mangers feel obliged to play him. Even Mourinho's using him in the midfield when it's obvious to most he is neutral at best in that role. It's daft, he's quite possibly not going to","Tue Sep 06, 2016 9:14 am",145,32228,World Football,Big Sams first England squad
What is it about Rooney? It's almost seems like mangers feel obliged to play him.Even Mourinho's using him in the midfield when it's obvious to most he is neutral at best in that role.,"Mon Sep 05, 2016 2:28 pm",145,32228,World Football,Big Sams first England squad
"I was a bit concerned about Big Sam, but now I'm scared shitless. He's been a fine player up front, but anybody who plays Rooney in midfield doesn't deserve to be managing a football team. Have to agree he dropped too deep too often, meaning the 4-2-3-1 , looked like 4-3-2-1. with","Mon Sep 05, 2016 11:36 am",145,32228,World Football,Big Sams first England squad
"I was a bit concerned about Big Sam, but now I'm scared shitless. He's been a fine player up front, but anybody who plays Rooney in midfield doesn't deserve to be managing a football team.","Mon Sep 05, 2016 10:56 am",145,32228,World Football,Big Sams first England squad
if it means potentially having someone in the squad who cannot properly speak the language. They've had someone like that in the team for years - Rooney,"Wed Aug 31, 2016 8:32 am",145,32228,World Football,Big Sams first England squad
"(West Ham United), Eric Dier (Tottenham Hotspur), Danny Drinkwater (Leicester City), Jordan Henderson (Liverpool), Adam Lallana (Liverpool), Wayne Rooney (Manchester United), Raheem Sterling (Manchester City), Theo Walcott (Arsenal). Strikers: Harry Kane (Tottenham Hotspur), Daniel Sturridge (Liverpool),","Mon Aug 29, 2016 4:40 pm",145,32228,World Football,Big Sams first England squad
"match for Worcester City in 1987 aged 15 years and 88 days. Theo Walcott became the youngest player to play for England when he replaced Wayne Rooney against Hungary in May 2006, aged 17 years and 75 days old. The youngest-ever international footballer was Lucas Knecht, who was 14 years and","Thu Aug 11, 2016 12:19 pm",0,1031,World Football,15-year-old gets first-team chance while on school holiday
"Talking about Rooney Maybe he is not a striker, not a No 9 anymore but for me he will never be a No 6, playing 50 metres from the goal. You can tell me his pass is amazing but my pass is also amazing without pressure. To be there","Tue Jul 05, 2016 8:38 pm",165,29542,World Football,Who replaces Roy as England Manager?
"of how he wanted to play, so couldn't pick the players to fit. I'm sure he drew the names out of a hat, apart from being wedded to the idea of Rooney being a midfielder, which he isn't in a million years. He selected young players to keep the media happy. The game last night was crying out","Tue Jun 28, 2016 1:28 pm",429,70295,World Football,Euro 2016 finals
"of how he wanted to play, so couldn't pick the players to fit. I'm sure he drew the names out of a hat, apart from being wedded to the idea of Rooney being a midfielder, which he isn't in a million years.","Tue Jun 28, 2016 1:12 pm",429,70295,World Football,Euro 2016 finals
"aside, how do you rate England's chances after 3 games? Looks like Hodgson doesn't know what his best team is and couldn't help but notice that Rooney is talking up his team's chances of winning. Once the English media start the bandwagon rolling it usually means they wilt under the pressure.","Sun Jun 26, 2016 1:00 am",429,70295,World Football,Euro 2016 finals
"Sturridge off Kane, get width from 2 fullbacks that love to get forward. Keep Dier at the pivot then have Milner and Alli as narrower box to box. Rooney at 10 with Lallana a worthy backup. Milner has surprised me not getting any minutes, had a fantastic 2nd half of season. Brings lots of energy","Tue Jun 21, 2016 2:39 pm",429,70295,World Football,Euro 2016 finals
"Wilshere (hoping his run out against Slovakia has got some game in his legs) Alli Barkley or Lallana (both better than Henderson or Milner IMO) Rooney Sturridge, Kane or Vardy (not sure it really makes much difference, but I'd probably start with Sturridge) And if that fails we can revert to","Tue Jun 21, 2016 2:31 pm",429,70295,World Football,Euro 2016 finals
Sterling is shite - Vardy on for him Hart :oops: Too many Spuds in the starting 11 Rooney is not a midfielder! Woy trying to accommodate players instead of picking balanced line up No creativity in the midfield Bring on Jack :D Well you got your wish and Wilshere,"Tue Jun 21, 2016 8:04 am",429,70295,World Football,Euro 2016 finals
Everyone is saying rooney played side ways to much but i thought when sturridge and vardy came on rooney was looking forward to alli and sturridge almost every ball and was picking out alli most times to turn and run at the Welsh.,"Fri Jun 17, 2016 1:11 pm",429,70295,World Football,Euro 2016 finals
Game of opinions as they say. Thought Rooney was pretty bad in midfield. He gave the foul away for the goal and coughed the ball up quite a few times. Better second half than first. But England will never win anything with Rooney-Dier-Alli,"Fri Jun 17, 2016 1:04 pm",429,70295,World Football,Euro 2016 finals
Some people on here are clueless. Rooney was again the best player on the pitch. He is the best player England have at retaining possession. Of the three reports I've read this morning all of them gave him man-of-the-match. It seems like,"Fri Jun 17, 2016 11:51 am",429,70295,World Football,Euro 2016 finals
Some people on here are clueless. Rooney was again the best player on the pitch. He is the best player England have at retaining possession. Of the three reports I've read this morning all of them gave him man-of-the-match. It seems like people,"Fri Jun 17, 2016 11:01 am",429,70295,World Football,Euro 2016 finals
"a Jack Wilshere to build play out from the back. Erick Dier is just a thug with limited skill, Delle Alli looks like a fish up a tree and Wayne Rooney looks like a fat old striker who has been asked to play in midfield in Sunday league because he doesn’t have the legs up front. England progress","Fri Jun 17, 2016 10:25 am",429,70295,World Football,Euro 2016 finals
Rooney first half wasnt the best but did well in the second half when I think Wales tired in midfield (boy did Ramsey do some running he was everywhere)I will be interested to see how Rooney goes in defensive midfield when England doesn't have the ball as much as they did last night.,"Fri Jun 17, 2016 10:24 am",429,70295,World Football,Euro 2016 finals
"Game of opinions as they say. Thought Rooney was pretty bad in midfield.He gave the foul away for the goal and coughed the ball up quite a few times.Better second half than first. But England will never win anything with Rooney-Dier-Alli midfield combo, just not up to intl standard.","Fri Jun 17, 2016 10:20 am",429,70295,World Football,Euro 2016 finals
"it around. Kane looks burnt out, Lallana looks like a park footballer and Hart looks like an accident waiting to happen. I actually think that Rooney looks quite good in Midfield and gives them an air of class that they really don't have anywhere else - he is very composed in possession and","Fri Jun 17, 2016 10:16 am",429,70295,World Football,Euro 2016 finals
"I watched game as a total neutral and understand why some would criticise Hodgson playing Rooney in midfield. However, I thought technically he was miles ahead with his touch and composure and he did what his manager asked him to do. Though Wales didn't threaten much","Fri Jun 17, 2016 8:52 am",429,70295,World Football,Euro 2016 finals
Sterling is shite - Vardy on for him Hart :oops: Too many Spuds in the starting 11 Rooney is not a midfielder! Woy trying to accommodate players instead of picking balanced line up No creativity in the midfield Bring on Jack :D I'd agree with most of that. Sterling,"Fri Jun 17, 2016 12:47 am",429,70295,World Football,Euro 2016 finals
"Looks like Ozzie owl read the script, must have misread the Rooney part though","Fri Jun 17, 2016 12:24 am",429,70295,World Football,Euro 2016 finals
Sterling is shite - Vardy on for himHart  Too many Spuds in the starting 11Rooney is not a midfielder! Woy trying to accommodate players instead of picking balanced line upNo creativity in the midfieldBring on Jack,"Thu Jun 16, 2016 11:22 pm",429,70295,World Football,Euro 2016 finals
"go the Welsh :) Tonights score tips: Group B England 2 (Rooney and Sturridge off bench for winner) Wales 1 ( Bale) Group C Ukraine 1 N Ireland 1 Germany 2 Poland 1 ( sorry Bomber!!!) If both group C results go that way, its not necessarily that bad","Thu Jun 16, 2016 10:05 pm",429,70295,World Football,Euro 2016 finals
"If both group C results go that way, its not necessarily that bad for Polska.Think England will win","Thu Jun 16, 2016 1:58 pm",429,70295,World Football,Euro 2016 finals
Tonights score tips: Group B England 2 (Rooney and Sturridge off bench for winner) Wales 1 ( Bale) Group C Ukraine 1 N Ireland 1 Germany 2 Poland 1 ( sorry Bomber!!!) I hope we're not so desperate that Sturridge plays i would play vardy ahead,"Thu Jun 16, 2016 1:21 pm",429,70295,World Football,Euro 2016 finals
I hope we're not so desperate that Sturridge plays,"Thu Jun 16, 2016 12:32 pm",429,70295,World Football,Euro 2016 finals
Tonights score tips:Group BEngland 2 (Rooney and Sturridge off bench for winner) Wales 1 ( Bale)Group CUkraine 1 N Ireland 1Germany 2 Poland 1 ( sorry Bomber!!!),"Thu Jun 16, 2016 12:26 pm",429,70295,World Football,Euro 2016 finals
"a defence and you don't get much of that at International Championships. So, assuming Woy's going to go with a 451 or a 4411 formation, Kane and Rooney or Kane and Alli would be first choice for me (which means one of them will be on the bench), with Lallana, Sterling, Wilshere and Dier in behind","Fri Jun 03, 2016 12:23 pm",13,3948,World Football,Wlishire Lucky to make England Euro Squad
"line up. Dier came on as a cb & soon showed why he isn't one. Rashford, although he scored on debut & is a obvious talent, has a way to go yet. Rooney showed why he would be overjoyed Van Gaal is no longer Utd manager & he's back to his best position. We will trouble teams with our pace in attack","Sat May 28, 2016 3:55 pm",292,71995,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",ENGLAND  v AUSTRALIA
"then there would be for Australia. The defending for the two goals was pathetic, it was Sunday league stuff. Rashford had acres of space and Rooney had 1/4 of a pitch. The finish by Rooney was an absolute piss take. Shame Vardy missed the game, he would have an absolute field day running","Sat May 28, 2016 1:49 pm",292,71995,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",ENGLAND  v AUSTRALIA
Not sure what point you're making.England switched to a 4-3-3 to accomodate Rooney,"Sat May 28, 2016 8:01 am",292,71995,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",ENGLAND  v AUSTRALIA
"As for God Isn't An Englishman drawing a very long bow that any reserve coming on in that 1-3 defeat thinking he had drawn the match - well.. Rooney goal was class, but overall a good performance by Australia and by Mooy, Wright & Smith in particular. Good to see Goodwin get a cameo appearance.","Sat May 28, 2016 6:27 am",292,71995,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",ENGLAND  v AUSTRALIA
most to lose if it goes wrong again. However I don't think conservative Hodgson will get it completely wrong like the mad Swede did that time . Rooney looked good orchestrating things in the F.A. Cup Final & is probably refreshed more by missing a lot of the league season.,"Fri May 27, 2016 8:53 pm",292,71995,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",ENGLAND  v AUSTRALIA
"City), Andros Townsend (Newcastle United), Jack Wilshere (Arsenal). Strikers: Harry Kane (Tottenham), Marcus Rashford (Manchester United), Wayne Rooney (Manchester United), Daniel Sturridge (Liverpool), Jamie Vardy (Leicester City). - See more at: ","Tue May 17, 2016 10:36 am",292,71995,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",ENGLAND  v AUSTRALIA
"united struggling as we struggle to score goals, has improved since xmas but prior to that there was no rashford, rooney on a bit of a drought and only martial to put a few away not to mention injuries to key defenders with blind having to defend even at centre back (did a great","Wed May 04, 2016 1:08 pm",1062,202417,World Football,Man Utd
"team ? Although only a "" friendly "", a good result. Some encouraging signs, still problems to be sorted in central defense though. What to do with Rooney is the big question. IMO Rooney should only be bench player given the form of the attacking players in the squad.","Mon Mar 28, 2016 3:31 pm",16,4818,World Football,Germany Ripped Off Again V England
Learn to quote.,"Fri Dec 11, 2015 4:54 pm",23,4854,World Football,Wayne Rooney slaps WWE wrestler Wade Barrett
Read above - I have given you first hand evidence compared to your hearsay based on a generalisation of an area that you don't even know I was schooled in.,"Fri Dec 11, 2015 12:49 pm",23,4854,World Football,Wayne Rooney slaps WWE wrestler Wade Barrett
"Well you seem to think I'm a racist - the only people I dislike are terrorists and morons, so I don't like you. I feel so sorry for your ex, she must have gone through hell living with you.[/quote] Didn't you say earlier that people resort to insults when they know they're wrong?[/quote] Read the ot","Fri Dec 11, 2015 12:39 pm",23,4854,World Football,Wayne Rooney slaps WWE wrestler Wade Barrett
"Well you seem to think I'm a racist - the only people I dislike are terrorists and morons, so I don't like you. I feel so sorry for your ex, she must have gone through hell living with you. Didn't you say earlier that people resort to insults when they know they're wrong? Read the other post. Insul","Wed Dec 09, 2015 3:09 pm",23,4854,World Football,Wayne Rooney slaps WWE wrestler Wade Barrett
